asin,price,rank
B00S4SROCM,25.0,1049291
B00S4VE8RS,121.17,1149345
B00S5CXV42,25.6,835388
B00S5PATQM,9.29,222107
B00S5V795U,16.3,1192493
B00S5UWVEU,8.5,264363
B00S5ZE3S2,25.29,1223656
B00S66E1ZK,9.28,689709
B00S6DZ70Q,24.44,506884
B00S6DE7KM,13.13,128839
B00S6SA7WY,49.0,997388
B00S6WMTJ4,95.55,774978
B00S70LAHM,16.0,1771297
B00S7B5EQO,15.0,1910896
B00S7LYVCC,134.47,872187
B00S81E1XK,17.52,76287
B00S87UKDO,62.99,1427401
B00S8J7T2W,30.89,953198
B00S8KC8EK,4.49,307565
B00S8KQLWA,21.13,1050184
B00S8QD0RS,14.99,1322754
B00S8STF3E,169.0,131345
B00S972068,9.5,1555694
B00S9A7IN0,14.98,415922
B00SA7IEGC,21.99,1033140
B00SABVU0K,35.2,142911
B00SASK3QU,35.87,418594
B00SAWXN8Q,2.76,1373601
B00SC496RY,19.99,777027
B00SC4ULH8,10.0,540613
B00SCQNM18,14.99,110916
B00SD9P4LK,12.5,492445
B00SF0M4XS,27.24,1112024
B00SFQ6BM2,8.99,704024
B00SG733XK,6.95,145007
B00SG6Y1Q4,13.99,723543
B00SGD2QGE,2.96,2039123
B00SH2L24G,7.51,856108
B00SH87YPQ,17.48,400337
B00SHJV9Q0,23.99,490067
B00SHJVS98,24.35,2814545
B00SHK1IW4,17.95,585761
B00SHVGGH0,14.0,2154450
B00SHZLRL6,5.75,1126650
B00SHZS2T6,5.45,586724
B00SI58CO0,14.99,873122
B00SIGOKEK,16.98,53598
B00SIJN21Y,32.49,474812
B00SJI0NMA,21.4,398532
B00SJKX28U,9.49,475196
B00SJKX6FY,9.49,841054
B00SJKXAAA,9.49,526036
B00SJWV93S,19.99,2598152
B00SK2URBC,55.49,1562004
B00SKBRLKI,9.67,970864
B00SKK7JFQ,8.99,904811
B00SKNVM0G,21.79,2071746
B00SKXZI6K,1.99,192857
B00SKY8X8O,14.76,274692
B00SKYNQM2,2.78,281724
B00SLMGCHO,4.44,1555159
B00SLXSLVI,4.85,604040
B00SLYZF1G,11.78,1245553
B00SM35Q42,7.99,1422837
B00SNIQPGY,15.99,36453
B00SNO8U0C,30.99,528807
B00SNOQU0Y,14.99,639786
B00SNP441K,34.99,898066
B00SNU7XK4,11.99,2131691
B00SNXTLFQ,31.43,587274
B00SO06N68,1.65,780071
B00SO32OQS,14.99,64275
B00SOIY72W,19.88,781348
B00SPAXX38,24.95,264074
B00SQ1NQAG,13.86,558601
B00SQ3S6TA,9.97,50056
B00SQNHMTK,130.28,1178779
B00SRBUJ9Q,3.99,1457745
B00SRFSN1S,14.25,101745
B00SRU6QSU,25.0,164065
B00SRU6FJK,36.0,1516674
B00SS294W2,5.99,1030328
B00SS2QOOI,21.99,74888
B00SS5L2TC,19.35,650556
B00SSBNJU6,6.97,2224833
B00ST8302A,13.54,1015529
B00STAZEAO,20.41,351165
B00STCTYYE,51.28,3084241
B00STE6AHQ,12.63,574556
B00STUKYTK,12.99,765529
B00STUQOFI,69.0,828069
B00SU0XZ72,12.99,214279
B00SU65L0K,23.77,904884
B00SU68LT8,46.35,144058
B00SU6HSGK,18.0,1818444
B00SU7YBVO,19.99,325084
B00SWJVRQC,7.29,641188
B00SXCSFR2,22.99,407917
B00SXEXU6Q,24.94,767835
B00SXJJ32Q,39.88,2301124
B00SXOP5ZK,17.5,452238
B00SXOWD1O,18.0,1880415
B00SYH7U0Y,4.99,192526
B00SYGX78E,5.99,648240
B00SYVI1E4,13.99,1449332
B00SZ8ETW4,8.4,1398282
B00SZCHHG0,16.0,297576
B00SZOPSW8,27.3,765816
B00SZPM4ZQ,5.49,99411
B00SZXT21W,23.98,1730047
B00T0GSXLI,12.99,584495
B00T0HND4O,26.0,1118235
B00T0Q113K,45.5,556291
B00T0SXWLM,19.99,543371
B00T175AP8,7.3,162134
B00T1T1N3Y,4.49,1660200
B00T1WVEYE,19.97,361478
B00T24JGT6,14.21,845557
B00T2S0DQC,11.99,196756
B00T3A5ZRG,8.99,1624059
B00T3DMRF6,15.96,1464147
B00T3EDQDC,0.39,724816
B00T3GUV2O,39.93,1067255
B00T3H1UJQ,21.23,1208698
B00T3H3ALC,15.95,48388
B00T3OF7I4,24.96,197764
B00T44KJKY,9.26,589825
B00T45FBH4,9.99,1386117
B00T4AZJA8,4.99,1281929
B00T4AZMXM,4.99,1468056
B00T4AZRZA,4.49,1209148
B00T4AZQ7E,4.99,795902
B00T4AZNPY,7.99,1866904
B00T4EL5WU,33.95,596999
B00T4SXYT8,11.99,904825
B00T4VM0QI,14.0,65585
B00T4VSOKO,9.99,538558
B00T4VVWFI,8.99,892659
B00T55IOEK,12.95,639925
B00T56BTLY,18.0,1551802
B00T56C8JG,24.0,2729018
B00T571U94,7.0,2027612
B00T5A0M7M,68.0,615759
B00T5YULNS,40.95,1438504
B00T5Z6BIG,22.5,1218276
B00T6376EA,8.99,1863792
B00T62IALO,11.95,1770962
B00T6379KQ,8.99,1327697
B00T634J22,8.99,2981261
B00T670JJU,8.99,319062
B00T673WMQ,7.99,317260
B00T673SA2,8.99,455095
B00T68924M,11.49,2989206
B00T6891P2,14.49,1550473
B00T688RPM,14.49,2231059
B00T6IK16K,13.99,969788
B00T6JBPNC,3.0,1209113
B00T6JQVSQ,48.0,826026
B00T6PYPII,19.99,349494
B00T6QN2TU,4.99,996772
B00T75KB4Y,2.99,948798
B00T83PPVE,37.95,137043
B00T8ADY38,37.99,1764285
B00T8W8C8I,9.29,910971
B00T957JKG,38.0,984637
B00T9GTAVG,49.0,739863
B00T9GI9IQ,22.99,291741
B00T9GWJZ0,31.99,503146
B00T9GX04Y,68.8,263171
B00T9GY1ME,33.92,122627
B00T9GUHFY,39.79,582304
B00T9GTXMM,39.97,806428
B00T9GZZBK,89.99,574183
B00T9XA4GE,8.99,722450
B00T9YB674,9.46,414869
B00TAVJKYW,8.99,905896
B00TAVCNN2,6.48,878988
B00TB7AKUI,24.99,178319
B00TBJR56S,9.03,3074443
B00TBXV4JI,6.14,687465
B00TBXV1AA,5.87,227641
B00TBXY0SK,4.79,333143
B00TBXW9U6,6.15,1653495
B00TBXW8GG,4.27,1262266
B00TBXUZNE,6.01,579064
B00TBXUYLM,5.24,774429
B00TBXW7RQ,5.32,1618653
B00TBXV2T0,5.87,631785
B00TBXUXPO,5.69,522705
B00TCHGHF4,5.99,2199186
B00TCO80QG,12.93,260703
B00TCOK9TC,56.3,304097
B00TCU8IZI,113.31,774783
B00TD5MS3K,4.99,2413948
B00TE2M7II,23.87,311165
B00TEBFMKY,9.4,409165
B00TEPEAZS,2.41,952205
B00TER5SOI,26.53,113737
B00TESIAVU,1.19,839744
B00TET0KRG,27.99,215487
B00TEYABXY,122.56,1752950
B00TG7Z0P8,13.59,1138544
B00TGURHD8,1899.0,982919
B00TGYU736,15.5,1277555
B00TH1UK8K,8.19,301343
B00TH2O4LI,14.15,1798450
B00THDX3GO,15.94,611520
B00THE5BW2,38.3,477305
B00THGX406,10.99,1065858
B00THZ4ISO,7.6,840931
B00TIC34JU,30.0,822535
B00TIDEKFQ,3.99,1078610
B00TIGB4XE,12.76,1370885
B00TJ59W8S,12.98,587310
B00TJ5EPSK,19.6,2640706
B00TJ6R4KU,9.08,2055355
B00TJ6W2RA,15.36,2640712
B00TJ75HJY,13.8,485562
B00TJ7CU9Y,5.78,2945652
B00TJEO5KY,13.95,1034016
B00TJO6GOC,21.08,713888
B00TK0ZAGU,54.19,1794654
B00TK1AC6M,37.95,180113
B00TK7D3XA,7.99,1825176
B00TKIFA0S,8.52,236550
B00TKM6JZY,12.99,666127
B00TKR3G6Y,21.99,1626443
B00TKR6MF6,15.99,18521
B00TKSAFJY,8.42,985775
B00TKSOQQ2,8.42,1091964
B00TKUAYUC,26.99,910016
B00TKUOUPC,18.95,570941
B00TKXAKC6,14.99,1277727
B00TKWKF04,15.58,474572
B00TKXGJCG,7.6,1062092
B00TKXIBDQ,14.13,1065541
B00TLD4ZJ4,12.66,301109
B00TLPJGUU,12.49,566926
B00TM7UDAO,62.25,464762
B00TM7Y49A,8.87,43900
B00TMA73FO,4.99,1471111
B00TNLDNVK,36.98,198537
B00TNN4GZK,6.99,98758
B00TOHAAWS,6.46,2259261
B00TOMGBBM,15.18,960479
B00TOWXK34,11.86,132145
B00TP1IZDE,21.74,21300
B00TPM17WO,27.85,209644
B00TPMXL9G,21.71,133406
B00TPSL2DW,39.04,844848
B00TPWQTI6,7.38,601752
B00TQ2MFW4,12.99,439907
B00TQ3C0RS,55.0,390871
B00TQLG3AK,11.99,163295
B00TQU6ISS,4.98,1046749
B00TQXEA08,35.76,1143954
B00TR3C8XS,31.31,907507
B00TRGN2Z8,26.95,98638
B00TRLB6IS,11.25,1296020
B00TRQE46E,42.0,747951
B00TSK7RYU,10.99,349805
B00TSNCPWG,9.99,564756
B00TSQ2GUE,39.99,361050
B00TTWU5FK,49.99,495115
B00TTWZQV8,49.99,492567
B00TUAK3QW,38.0,27983
B00TUAMC4S,38.0,119866
B00TUAVLSG,38.0,26360
B00TUDHZ5Q,12.98,702128
B00TUDND9I,14.44,611171
B00TUFOVZQ,20.0,1450890
B00TUG9X9E,8.99,1222205
B00TUJKN7C,23.97,503300
B00TUP9QEM,13.18,1922391
B00TUPED1S,17.11,1285267
B00TUPGP5A,14.0,313593
B00TUPD9IG,165.01,1742951
B00TUPJNOU,13.01,393076
B00TUV983A,11.34,352901
B00TVI1L3M,22.99,628268
B00TVI1L6O,22.99,579735
B00TVK95RO,14.97,957052
B00TVVWBBU,17.99,2178764
B00TWLITP6,34.0,454099
B00TWMI83I,9.99,1313776
B00TWNA1XC,11.51,861218
B00TWS7GTY,15.61,75856
B00TWZ9TBA,8.0,1810677
B00TWZDAPQ,6.88,106319
B00TX4MU4S,1.96,648132
B00TXFWCKY,18.84,1148348
B00TXPOAYU,8.42,2094154
B00TYB9HEQ,0.01,2751057
B00TYBQTF6,9.95,30430
B00TYKGXJO,19.61,216643
B00TYKXSOW,23.02,110000
B00TYOM0VU,32.62,1277409
B00TYZMLG8,10.41,986039
B00TZ1D7JQ,13.55,1109300
B00TZ7AXWE,21.0,477376
B00TZ8XK1E,24.95,319780
B00TZMN2HM,38.53,1134994
B00TZMMQ10,41.1,1386712
B00TZN4DK6,35.0,487653
B00TZQVQ76,2.4,378417
B00U090HAO,184.99,785078
B00U09AP4M,99.99,2772959
B00U0CEL9E,15.66,665654
B00U0DQ3EE,9.06,927642
B00U0EG3CU,6.5,83123
B00U0EG3BG,6.99,348091
B00U0EG3I4,5.0,168381
B00U0K0M3A,39.99,595822
B00U0K0FNM,29.56,1348111
B00U0MAPKI,23.07,1008019
B00U0MEJVY,25.99,515235
B00U0Z2EVI,12.09,997135
B00U0Z2XMI,10.99,1120112
B00U0Z0IUM,8.72,509610
B00U1F7ABG,15.5,167813
B00U1M71FE,19.0,1518990
B00U1XWUO0,19.99,399216
B00U211V0U,9.99,1312236
B00U26485A,63.92,1476558
B00U2ARZXS,9.48,236796
B00U2YEXPM,42.3,1089225
B00U3V31TI,12.99,751294
B00U458JW2,9.99,835521
B00U4EX4UA,22.99,680866
B00U4EWPA0,11.99,251040
B00U52GXX6,9.95,121357
B00U5AQOAK,19.03,304818
B00U5AQNV0,28.38,463966
B00U5O6QO0,99.0,310809
B00U5YP3P8,14.49,94265
B00U6CG5QU,17.78,752342
B00U6DL5PK,11.55,89374
B00U6GKDEG,110.55,789563
B00U6YRQ4I,15.99,586934
B00U77C4S2,34.0,654316
B00U7HW01I,14.22,927783
B00U7N7XW8,14.93,317816
B00U7OKJOG,16.75,20003
B00U7UQFU2,10.99,1680613
B00U7VVKCY,7.46,1599862
B00U84WBZA,45.2,302458
B00U88SY8O,11.99,151773
B00U8MXOVW,2.1,1500353
B00U8QF5JW,6.29,1434033
B00U8VPNAS,33.16,2610307
B00U97J1EA,57.74,674503
B00U97TJQA,30.01,1981171
B00U9EIWCA,13.0,423113
B00U9O4VSO,43.14,1482177
B00U9O6LGY,31.06,1819480
B00U9O4XMS,45.99,2042531
B00U9OAV2Y,19.4,2784222
B00U9OA8O0,48.86,747590
B00UBMHU3C,7.99,1461564
B00UBNZS4Y,7.29,1268738
B00UBOKJ5Q,4.36,2125611
B00UC09A54,20.49,376110
B00UC4PRTS,49.95,733135
B00UC64JP4,25.92,975182
B00UC6EJUE,4.95,861568
B00UCEVVO8,16.95,1289885
B00UCM2E1O,66.89,1705214
B00UD695WA,9.99,1264440
B00UDJOQIK,4.0,1036341
B00UDVWANQ,10.95,331557
B00UEA49D0,94.99,698703
B00UF3TTV8,56.0,770351
B00UFBJ6DG,2.61,1232259
B00UFRNZUU,13.5,773396
B00UFW9S56,20.0,1051649
B00UFW9AS6,8.17,347982
B00UG884P4,20.99,292186
B00UGHRQI6,5.73,876128
B00UGYZZLE,6.99,1107705
B00UH9BUWQ,7.99,925180
B00UHDHALM,4.49,666858
B00UHDHE1S,7.49,232651
B00UHDFTC4,4.99,1049326
B00UHKUA8A,14.0,977341
B00UI8UDVU,28.44,1653668
B00UIBOQMO,38.23,823923
B00UICO9FC,6.95,81583
B00UIEOWCA,7.99,185572
B00UIEUYHW,13.06,6139
B00UIV8TYU,26.99,466570
B00UIVHZ22,29.99,1028074
B00UIV8YUO,29.99,1438685
B00UIVL1IQ,20.99,1523109
B00UIVHUMW,29.99,1133540
B00UJ7HF9I,7.99,1164881
B00UJOSJ96,8.96,804349
B00UJY530E,48.95,464582
B00UK82YH4,11.99,1113504
B00UK8I5NG,11.99,1296580
B00UK9CZJA,14.99,1077910
B00UKCLGSS,32.49,890726
B00UKOYJ80,3.29,891513
B00UKP6CG6,4.21,1077182
B00UKW4RUM,8.99,659140
B00UKXNBNK,50.0,748284
B00UL29JRM,7.99,1840100
B00UL4GGGC,6.8,368117
B00UL6TNDI,12.99,1026020
B00ULIV3GG,29.99,1979793
B00UM42TYY,41.11,717192
B00UMDVXD8,24.95,360672
B00UNHEX5I,20.0,1155590
B00UNHMXN2,75.0,1361380
B00UNI2O4O,16.54,487976
B00UO0HY1O,80.49,408710
B00UNZ7HPI,3.99,105089
B00UO1D1CO,63.98,980303
B00UOTABHY,11.29,1767704
B00UPALYKA,10.99,2005674
B00UPDX6QM,11.99,910797
B00UPK9NQW,29.9,1650866
B00UQPXJNY,9.99,588482
B00UQPT99W,4.48,267286
B00UQPSFEM,5.54,170042
B00UQQ4XOW,25.99,531952
B00UQQ0UIU,9.99,888588
B00UQTKV0O,34.95,2214107
B00UQVDMCQ,15.99,192570
B00UQWJPAS,34.9,1480599
B00UQWJRUQ,19.9,1797304
B00UQZF77U,8.95,300031
B00URZ6PNO,14.99,631749
B00US4ELNK,42.18,51848
B00US4XBF4,32.63,1362778
B00USBJOQW,69.99,1774469
B00USO1RSM,7.95,2913962
B00USUQ9CA,4.65,689240
B00UTXN24E,12.0,1358342
B00UU13O4I,23.84,1322159
B00UUB6QZ2,8.1,875746
B00UUIYH5Q,11.9,634526
B00UV3GYFG,7.99,624364
B00UV4190K,14.95,942736
B00UV4R3RI,21.68,964084
B00UVAGPLM,9.27,540719
B00UVQG5D4,59.73,183576
B00UVPEKE6,8.98,821872
B00UVZ588I,19.99,588189
B00UW1BRO0,4.11,729431
B00UW28UZS,7.99,123098
B00UW6XGRQ,6.45,128086
B00UW7CJ82,22.08,1282576
B00UWQDPDQ,6.18,1147148
B00UXRQK1I,4.99,95656
B00UXSTLMM,62.5,181979
B00UY1N6CO,34.1,699545
B00UY2PRXE,51.33,373921
B00UY2CMJ6,25.21,1289608
B00UZH5OLI,8.01,708468
B00UZI3APY,4.49,651962
B00UZJQ2SK,4.01,392037
B00UZWNZLO,11.59,1933400
B00UZWNZDW,11.59,1308335
B00UZWO022,11.59,1192385
B00V0A20RU,43.52,539800
B00V20L6H8,37.79,701559
B00V207YVA,19.95,902141
B00V25HTF6,15.91,2004908
B00V2WD1WE,69.95,1269713
B00V329VB8,17.27,169183
B00V39OF2G,3.49,941540
B00V3WBWA6,24.73,618202
B00V3XQK6Q,11.0,655976
B00V3YSJ50,89.11,489515
B00V406LYE,10.98,768822
B00V45G5KE,8.94,574768
B00V45OD5S,9.99,1449054
B00V4SBRNG,26.0,54656
B00V56RNZS,23.85,737867
B00V57LLNW,7.95,1248600
B00V5CDD9C,10.62,259676
B00V5FYUI2,4.29,492024
B00V5G7AO2,17.49,653633
B00V5ISFOY,13.98,40372
B00V6D76BQ,9.45,423684
B00V6F70E2,29.99,349669
B00V6F0CJM,49.75,904786
B00V6VMSQ6,39.98,420480
B00V6W7RDO,3.93,2292149
B00V72UQPY,16.89,1167802
B00V78R5IO,9.99,1035319
B00V79P04E,9.99,157991
B00V7B1C62,39.86,574852
B00V7EIY0G,100.0,2839840
B00V7XM4BM,10.85,714939
B00V828RD6,5.91,521521
B00V82AG0S,4.37,490420
B00V8293OS,6.2,434611
B00V8AA6I2,17.76,854165
B00V8QGEFK,110.0,1793827
B00V8YEIMS,10.88,1369333
B00V908TK8,13.58,684330
B00V9DXD56,3.79,1496352
B00V9DWS4I,26.9,1820920
B00V9FGK4A,8.0,268108
B00V9PQMA2,8.46,145166
B00VAR1F6A,12.99,538541
B00VAR13EE,12.99,947961
B00VAR0ZSO,12.99,589310
B00VATTIHQ,9.3,760171
B00VB5R8HG,19.99,3017637
B00VBJPVNU,20.99,125870
B00VBNZ5J6,102.5,912155
B00VBPXTIS,41.8,727792
B00VBYS4IE,20.33,406005
B00VC65ZEC,29.99,723640
B00VCCCD1O,9.99,911971
B00VD39TLO,94.46,1680561
B00VDBNOEO,30.56,2052217
B00VE0ASLQ,3.38,1803768
B00VF1YRBQ,7.76,482893
B00VF344X0,6.82,22174
B00VF2U73M,19.95,835640
B00VG1B3ZS,26.99,388986
B00VHGEMYG,12.99,1221415
B00VHM1ML6,39.0,1710180
B00VIQX1EC,28.99,532232
B00VIUXSMS,31.41,863346
B00VJLKGMQ,29.99,604382
B00VJNICBG,11.96,300390
B00VJS0Y8A,67.0,289879
B00VJZSG8I,9.49,831806
B00VJZSDUE,8.99,1802636
B00VJZSMCI,4.49,1700238
B00VJZSLRE,8.99,912351
B00VJZSXNG,4.49,1659228
B00VJZSO76,8.99,1485110
B00VK5GGHA,21.99,1315998
B00VK7PCMS,10.72,557206
B00VKAQDM8,2.68,658898
B00VKARK8Y,2.99,960156
B00VKDSSLY,2.99,1042400
B00VKJW0T4,69.99,1022453
B00VKJVXX8,54.99,743537
B00VL23F58,22.2,782944
B00VL87Q8E,10.99,1167021
B00VMAC6KY,13.11,618462
B00VMPICPW,35.41,800793
B00VMSGAAI,38.86,1209583
B00VMT6ZHA,99.49,125730
B00VMW1E8M,5.0,1325351
B00VPRU76O,4.0,1250396
B00VQ1WTUG,34.0,194900
B00VQQYTKY,15.0,266966
B00VR3M7M8,1.99,958928
B00VS0CV6W,14.69,534483
B00VSBKWVM,22.9,815689
B00VSDMGSM,65.0,260429
B00VSE0GX8,7.5,687096
B00VST00HU,37.52,374607
B00VTFAPYQ,145.95,123453
B00VTFAIH0,145.95,123453
B00VTR692G,20.95,149903
B00VU30UQ0,37.0,547098
B00VUUUVSA,5.75,2801571
B00VV44MJY,16.0,556672
B00VV6KCL4,62.44,1667525
B00VVKBAS4,8.9,2049377
B00VVLDAF4,16.71,751021
B00VVO02ZC,9.99,288480
B00VVV8YW8,18.38,33883
B00VW0LYMA,22.95,289732
B00VW61FDC,24.99,1545641
B00VWWM3NC,9.95,873319
B00VX2FFEU,8.99,763489
B00VX6U99W,14.99,151763
B00VXQ7ZXA,18.47,483437
B00VY7EAP4,1.84,1088882
B00VZ8TZ48,11.95,457504
B00VZP4ABE,5.98,802108
B00W0E28J0,7.98,405781
B00W0KGGY2,21.95,159273
B00W10550C,8.95,657938
B00W1T19XA,15.0,693158
B00W1T18HC,39.99,404095
B00W1Z7LL8,24.99,595660
B00W259T7G,4.99,130823
B00W2H20VG,25.0,1160694
B00W2P2NYW,6.9,919629
B00W3I044Y,11.99,211090
B00W3ZCNZU,12.88,945462
B00W4AGG20,9.95,476304
B00W4ASFRY,5.14,361193
B00W4GG72I,11.43,349989
B00W4IVXES,14.99,430856
B00W4KN5W4,115.42,2074682
B00W4VTPB8,8.95,896721
B00W5F3ZMS,21.82,1341020
B00W5IHEEA,268.75,1944055
B00W5TKM9I,40.82,3087606
B00W5TPMVQ,29.09,915404
B00W5WBSWK,9.72,1181394
B00W5ZN0WI,55.95,197256
B00W61M4TG,32.96,987782
B00W68UOJG,8.96,368937
B00W7ZWFTK,11.99,1326825
B00W8BYTV0,63.95,273143
B00W9W18SK,17.89,386375
B00W9UVH0G,325.99,2025626
B00W9Z3QDM,6.97,355688
B00WA79MDC,124.0,1239470
B00WAA8Z0K,69.2,127043
B00WAAE0Q8,16.45,1040639
B00WAAFBVQ,73.85,482236
B00WAEZSH4,12.99,869606
B00WAI3RYQ,39.99,1417492
B00WAJATGO,14.95,961308
B00WAJDKYW,124.0,989539
B00WAKH0RO,5.97,80964
B00WB8CRQE,19.96,2720141
B00WBTZ7M4,24.94,695500
B00WC05D08,7.68,490005
B00WC8H9S4,99.0,529958
B00WCQLQ62,39.9,346614
B00WD89EGI,37.44,834612
B00WDASBW4,8.34,275935
B00WDRQWDM,19.99,375548
B00WE6BV7E,5.99,756305
B00WE6AZZI,6.59,974866
B00WF6N7RA,18.0,459136
B00WG5KTLC,8.5,705438
B00WGJDGXQ,2.48,1208725
B00WGKUJ8U,23.99,581401
B00WGLZCFE,25.95,438155
B00WGVEEUI,12.84,970200
B00WH0G76C,20.0,1253308
B00WH9E8WS,31.59,147929
B00WHSC0Z6,119.95,327643
B00WHSA8FU,44.9,25588
B00WIBSBS2,7.95,1253888
B00WIFU3OI,13.2,658732
B00WIZ2HUQ,8.35,247361
B00WJ6SZX2,21.8,721968
B00WJXOKHU,6.66,652479
B00WKVV0BK,6.0,2012971
B00WL49N56,13.8,931741
B00WL6Q7XK,24.18,223851
B00WL6NWTM,17.08,246416
B00WL762T8,29.99,909526
B00WLE49QE,24.9,1049585
B00WLMEX0S,9.99,1151679
B00WMFLAA0,39.96,116568
B00WNAKEG0,28.95,1617313
B00WNAQRN4,38.95,1779824
B00WNCSU5A,9.44,960910
B00WNCK0QC,8.99,672340
B00WNF4K6K,14.58,1019653
B00WNFOV00,19.99,355675
B00WNFPWSK,19.99,725019
B00WO90D0M,34.99,995641
B00WOPGU8A,18.4,861928
B00WP9509U,20.75,835734
B00WPUP8QE,22.41,1790440
B00WQ29V96,9.82,186480
B00WQWPMV2,6.99,468961
B00WR4H2TE,7.0,1564066
B00WR5RNUQ,8.5,341578
B00WS17K0C,7.99,1042752
B00WSGWG7O,14.88,1030644
B00WSQD6F0,61.8,213613
B00WSQ8G6Y,6.0,1089313
B00WSU0ST8,8.99,1843482
B00WSU0UIW,10.49,1326810
B00WT6NHUI,9.99,2643239
B00WTAKXRY,48.62,377054
B00WTCE2AQ,17.23,416470
B00WTCKGBK,22.99,304487
B00WTIHT5K,39.99,1562679
B00WU0ZYYA,13.46,812608
B00WU1VRN6,42.0,1241231
B00WU30D0C,11.0,52651
B00WUBH9MY,35.99,837484
B00WVBMMMU,14.75,957623
B00WVCQ8RO,8.88,663642
B00WVQAB5K,11.99,962277
B00WVYH4HA,18.99,312127
B00WWFCDUG,6.99,645718
B00WXOBHDU,27.7,115674
B00WZQTGMU,25.95,497797
B00WZVCOPG,12.99,272193
B00X03A5NQ,11.45,1718669
B00X0BECLE,7.28,1158867
B00X0E5F1C,22.99,268822
B00X0E5MY2,21.18,320105
B00X0FXU8Q,29.99,778196
B00X0X1CVA,29.99,1595578
B00X0XHPTI,12.8,1441661
B00X0XHLQ0,9.5,2567536
B00X1JWQU4,7.99,256940
B00X1K5100,7.99,895080
B00X27IN4S,7.95,514488
B00X2S091C,32.51,141798
B00X311ITU,14.99,925996
B00X3H9LHU,11.58,887281
B00X3T6FEU,3.97,137689
B00X5F9QG6,32.94,1656114
B00X5LAIA8,25.92,541759
B00X5N8AS8,24.99,1320115
B00X5T31HC,54.45,2488415
B00X5XV8YG,41.17,2850824
B00X662E3G,7.09,1203260
B00X6C2LDS,0.99,951739
B00X6E2INE,7.99,383573
B00X6EWRUS,11.9,68897
B00X6LHNLO,14.1,403741
B00X6MSA42,12.31,772060
B00X6S8YHY,8.45,441720
B00X71KYJG,2.0,369117
B00X71L7SI,92.79,180956
B00X7540FG,10.16,984081
B00X74WZGS,8.07,986100
B00X7X8JYQ,24.95,1535687
B00X8JVVXU,41.55,1179880
B00X8JVMAW,30.89,1277843
B00X8K6IPA,27.81,97739
B00X9UUROC,12.19,547520
B00XA63JMC,9.83,1265007
B00XAIO6XQ,5.07,1573456
B00XAMM9UO,7.46,1816775
B00XASW2VO,6.49,423500
B00XATBNNQ,15.99,16528
B00XB2GS64,24.48,1150627
B00XBIUA2Q,47.98,43157
B00XBK10G4,5.87,1820308
B00XBM30WO,11.6,252659
B00XBN9SHO,55.58,131247
B00XCEEB1K,34.99,1002131
B00XCIN0KY,29.99,1874524
B00XD6UC7Y,17.5,37104
B00XDCZT4E,112.0,2112729
B00XDS8562,21.26,601424
B00XDTSDC2,31.24,176171
B00XDW60G0,38.48,933070
B00XDZVWL0,42.99,596411
B00XE97CE6,3.19,846174
B00XEJYH5S,10.99,1312273
B00XFFGFAG,24.23,166208
B00XH8T48Q,19.99,2792219
B00XH9QM12,10.99,491355
B00XH9HPV8,8.25,708385
B00XIJLOBO,9.97,692246
B00XIJSECQ,45.31,872387
B00XILVTXK,25.84,323923
B00XIOU55K,13.73,871820
B00XIPCV60,9.5,847350
B00XIY8IMM,24.95,744684
B00XJ8T5TW,10.99,338676
B00XJE1FIU,25.23,743467
B00XJE3D80,30.48,2700418
B00XKXN85S,40.0,1420103
B00XL0HGYO,43.99,1311538
B00XL13RFU,16.86,511340
B00XL70CDE,47.99,584205
B00XLB439E,7.77,469621
B00XLBSHN2,76.47,580344
B00XLE44Y0,11.4,617558
B00XLQB2D4,17.0,198357
B00XLXMJE8,1.96,466849
B00XM2E8YC,24.49,462244
B00XN03J84,30.55,848029
B00XNTS9ZS,10.15,874254
B00XNY1PPO,17.5,514844
B00XNXFA38,13.78,355948
B00XO3LWEI,65.45,882421
B00XOHAPDI,15.99,1447861
B00XOL1ZEM,17.95,1434844
B00XOONVUA,12.82,85238
B00XP5V66E,4.99,662687
B00XP5UYUI,3.25,751222
B00XP5V1LO,3.35,984738
B00XP85XTW,9.99,1029244
B00XPFZEKI,19.99,1076172
B00XPJ02ZQ,3.19,405460
B00XPQ7A18,39.95,179400
B00XPTG0AM,14.7,647519
B00XPWE6YG,11.0,375747
B00XQ8ON4W,38.0,783003
B00XQ9LQ6O,58.78,85144
B00XQD3N3E,16.0,1773514
B00XQDTLY4,6.35,896762
B00XQFA736,18.0,134064
B00XRANZ20,9.78,623230
B00XRXXRHA,34.24,1393278
B00XS8FDEY,8.98,341865
B00XS94WRC,28.43,145960
B00XT5Z3IW,17.45,554995
B00XT81XSS,14.99,617347
B00XU7RR3I,10.52,1505170
B00XUS6UIU,79.49,1140138
B00XUSJNEI,73.45,1093033
B00XUSJXNY,67.99,872517
B00XUW6ZIG,9.99,1419239
B00XUYCDQW,8.0,990489
B00XVC0TFK,22.0,460112
B00XVZNUJ4,28.53,511532
B00XW1RTYO,22.98,374913
B00XWBZOFU,6.86,159494
B00XWCT82Y,24.0,1002367
B00XWEOU4I,11.75,206007
B00XWM0NZK,9.5,853041
B00XWMK9D6,22.95,1268323
B00XXPFX1K,7.0,1098966
B00XXS46YM,5.99,365226
B00XYALNBI,61.7,1444762
B00XYSMH24,10.66,2587411
B00XZ4ZB4I,15.39,556478
